class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Elfn1,32,0.4,10.354266571312971,0.8699951928607225
01 IT-ET Glut,Emp2,32,0.4,10.354266571312971,-0.08247928326523332
01 IT-ET Glut,Emx2,32,0.4,10.354266571312971,0.7818082106420724
01 IT-ET Glut,Emx2os,32,0.4,10.354266571312971,0.9961427184673214
01 IT-ET Glut,En1,32,0.4,10.354266571312971,0.9134839629198516
01 IT-ET Glut,En2,32,0.4,10.354266571312971,0.9046774847766722
01 IT-ET Glut,Endou,32,0.4,10.354266571312971,0.9750374354544309
01 IT-ET Glut,Eomes,32,0.4,10.354266571312971,0.9999930131356262
01 IT-ET Glut,Epb41l4a,32,0.4,10.354266571312971,0.9921336970108486
01 IT-ET Glut,Epha1,32,0.4,10.354266571312971,0.9083963054300395
01 IT-ET Glut,Epha10,32,0.4,10.354266571312971,0.9450485093887909
01 IT-ET Glut,Epha3,32,0.4,10.354266571312971,0.7434364878171719
01 IT-ET Glut,Epha4,32,0.4,10.354266571312971,0.9356322104569953
01 IT-ET Glut,Epha6,32,0.4,10.354266571312971,0.872254013358117
01 IT-ET Glut,Epha7,32,0.4,10.354266571312971,0.9671347607326929
01 IT-ET Glut,Epha8,32,0.4,10.354266571312971,0.8862722483414337
01 IT-ET Glut,Ephb1,32,0.4,10.354266571312971,0.9846144860304928
01 IT-ET Glut,Epsti1,32,0.4,10.354266571312971,-0.3004908993317533
01 IT-ET Glut,Erbb4,32,0.4,10.354266571312971,0.9939868511939557
