class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Col6a3,22,0.2,13.057739820419144,0.16115848782468375
01 IT-ET Glut,Col6a5,22,0.2,13.057739820419144,0.7372053271263592
01 IT-ET Glut,Col8a1,22,0.2,13.057739820419144,0.7043086064617743
01 IT-ET Glut,Colec12,22,0.2,13.057739820419144,0.5846648830273349
01 IT-ET Glut,Colgalt2,22,0.2,13.057739820419144,-0.2702758593432285
01 IT-ET Glut,Comtd1,22,0.2,13.057739820419144,-0.2177178684402232
01 IT-ET Glut,Corin,22,0.2,13.057739820419144,0.6482154336627851
01 IT-ET Glut,Coro1a,22,0.2,13.057739820419144,0.24987134609882042
01 IT-ET Glut,Coro6,22,0.2,13.057739820419144,0.9563843218998735
01 IT-ET Glut,Cp,22,0.2,13.057739820419144,-0.2107055233461116
01 IT-ET Glut,Cpa6,22,0.2,13.057739820419144,0.3583853066027956
01 IT-ET Glut,Cplx3,22,0.2,13.057739820419144,0.8761477573857174
01 IT-ET Glut,Cpne2,22,0.2,13.057739820419144,0.7753396343990889
01 IT-ET Glut,Cpne8,22,0.2,13.057739820419144,0.6951610755537836
01 IT-ET Glut,Cpne9,22,0.2,13.057739820419144,0.41671742113979643
01 IT-ET Glut,Crb1,22,0.2,13.057739820419144,0.5282877391207719
01 IT-ET Glut,Creb3l1,22,0.2,13.057739820419144,0.6391638176820038
01 IT-ET Glut,Creb5,22,0.2,13.057739820419144,-0.2765205410324332
01 IT-ET Glut,Crh,22,0.2,13.057739820419144,0.6282316346965402
01 IT-ET Glut,Crhbp,22,0.2,13.057739820419144,0.5921594667794445
01 IT-ET Glut,Crhr1,22,0.2,13.057739820419144,0.1917853908322159
01 IT-ET Glut,Crhr2,22,0.2,13.057739820419144,0.8397916264214492
01 IT-ET Glut,Crispld1,22,0.2,13.057739820419144,0.4618871309488544
01 IT-ET Glut,Crybg1,22,0.2,13.057739820419144,0.5585426638646609
01 IT-ET Glut,Crym,22,0.2,13.057739820419144,0.7765854046645576
01 IT-ET Glut,Ctsc,22,0.2,13.057739820419144,0.5994859366511511
01 IT-ET Glut,Ctss,22,0.2,13.057739820419144,0.49328270301117955
01 IT-ET Glut,Ctxn3,22,0.2,13.057739820419144,0.9223903943996744
01 IT-ET Glut,Cubn,22,0.2,13.057739820419144,0.7750028612582348
01 IT-ET Glut,Cux2,22,0.2,13.057739820419144,-0.002119687399557732
01 IT-ET Glut,Cwh43,22,0.2,13.057739820419144,0.8947319904674124
01 IT-ET Glut,Cxcl14,22,0.2,13.057739820419144,0.47186071538285373
01 IT-ET Glut,Cxcl5,22,0.2,13.057739820419144,-0.027780226491874248
01 IT-ET Glut,Cyp19a1,22,0.2,13.057739820419144,0.16276369014347788
01 IT-ET Glut,Cyp26b1,22,0.2,13.057739820419144,0.9610442873193306
01 IT-ET Glut,D130009I18Rik,22,0.2,13.057739820419144,0.3070073993789136
01 IT-ET Glut,D130079A08Rik,22,0.2,13.057739820419144,0.7417648447555234
01 IT-ET Glut,D430036J16Rik,22,0.2,13.057739820419144,0.7953287974235327
01 IT-ET Glut,D7Ertd443e,22,0.2,13.057739820419144,0.7064085097552385
01 IT-ET Glut,D930028M14Rik,22,0.2,13.057739820419144,0.33788041342822134
01 IT-ET Glut,Dach1,22,0.2,13.057739820419144,0.5236804855886721
01 IT-ET Glut,Dach2,22,0.2,13.057739820419144,0.4645714311719202
01 IT-ET Glut,Dbh,22,0.2,13.057739820419144,0.8087815672916097
01 IT-ET Glut,Dbx2,22,0.2,13.057739820419144,-0.07868653411676244
01 IT-ET Glut,Dcdc2a,22,0.2,13.057739820419144,0.552421649065014
01 IT-ET Glut,Dchs2,22,0.2,13.057739820419144,0.9046958445334402
01 IT-ET Glut,Dcn,22,0.2,13.057739820419144,0.8547778624513112
01 IT-ET Glut,Ddc,22,0.2,13.057739820419144,0.47006041258779757
01 IT-ET Glut,Ddit4l,22,0.2,13.057739820419144,0.14483504664086952
01 IT-ET Glut,Ddo,22,0.2,13.057739820419144,0.6674671636448573
01 IT-ET Glut,Ddr2,22,0.2,13.057739820419144,0.9643111714661073
01 IT-ET Glut,Dgkk,22,0.2,13.057739820419144,0.5752624114560194
01 IT-ET Glut,Diaph3,22,0.2,13.057739820419144,0.2278709799207218
01 IT-ET Glut,Dio3,22,0.2,13.057739820419144,0.6888483736177254
01 IT-ET Glut,Dkk2,22,0.2,13.057739820419144,0.5985409897404023
01 IT-ET Glut,Dkkl1,22,0.2,13.057739820419144,0.22859861096914322
01 IT-ET Glut,Dlk1,22,0.2,13.057739820419144,0.7673991984419865
01 IT-ET Glut,Dlx1as,22,0.2,13.057739820419144,0.768210744804542
01 IT-ET Glut,Dlx2,22,0.2,13.057739820419144,0.6365409760044054
01 IT-ET Glut,Dlx6,22,0.2,13.057739820419144,-0.40576790731906803
01 IT-ET Glut,Dlx6os1,22,0.2,13.057739820419144,0.925658939545822
01 IT-ET Glut,Dmbx1,22,0.2,13.057739820419144,0.518774944813183
01 IT-ET Glut,Dmrt2,22,0.2,13.057739820419144,0.5784863665919406
01 IT-ET Glut,Dnah11,22,0.2,13.057739820419144,0.5835629872208438
01 IT-ET Glut,Dnah9,22,0.2,13.057739820419144,0.5337236457958402
01 IT-ET Glut,Doc2b,22,0.2,13.057739820419144,0.34843704804533543
01 IT-ET Glut,Dock5,22,0.2,13.057739820419144,0.6676710187679958
01 IT-ET Glut,Dpf3,22,0.2,13.057739820419144,0.8251754517363176
01 IT-ET Glut,Drd1,22,0.2,13.057739820419144,0.09232374122302854
01 IT-ET Glut,Drd2,22,0.2,13.057739820419144,0.7422820096944368
01 IT-ET Glut,Drd3,22,0.2,13.057739820419144,0.2649603784119242
01 IT-ET Glut,Drd5,22,0.2,13.057739820419144,0.693381971878431
01 IT-ET Glut,Dscaml1,22,0.2,13.057739820419144,-0.11634338431859034
01 IT-ET Glut,Dsg2,22,0.2,13.057739820419144,0.7008894844605111
01 IT-ET Glut,Ebf1,22,0.2,13.057739820419144,-0.39230995097740384
